,external_id,name,is_string,is_step,description,metadata
1377,KLPMOVF765:good,KLPMOVF765 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1378,KLPMOVF765:status,KLPMOVF765 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1379,KLPMOVF765:planned_status,KLPMOVF765 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1380,KLPMOSI664:count,KLPMOSI664 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1381,KLPMOSI664:good,KLPMOSI664 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1382,KLPMOSI664:status,KLPMOSI664 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1383,KLPMOSI664:planned_status,KLPMOSI664 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1384,KLPMOBT115:count,KLPMOBT115 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1385,KLPMOBT115:good,KLPMOBT115 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1386,KLPMOBT115:status,KLPMOBT115 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1387,KLPMOBT115:planned_status,KLPMOBT115 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1388,KLPMOBFS561:count,KLPMOBFS561 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1389,KLPMOBFS561:good,KLPMOBFS561 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1390,KLPMOBFS561:status,KLPMOBFS561 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1391,KLPMOBFS561:planned_status,KLPMOBFS561 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1392,KLPMODS552:count,KLPMODS552 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1393,KLPMODS552:good,KLPMODS552 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1394,KLPMODS552:status,KLPMODS552 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1395,KLPMODS552:planned_status,KLPMODS552 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1396,KLPMOE012:count,KLPMOE012 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1397,KLPMOE012:good,KLPMOE012 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1398,KLPMOE012:status,KLPMOE012 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1399,KLPMOE012:planned_status,KLPMOE012 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1400,KLPMOC079:count,KLPMOC079 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1401,KLPMOC079:good,KLPMOC079 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1402,KLPMOC079:status,KLPMOC079 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1403,KLPMOC079:planned_status,KLPMOC079 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1404,KLPMOD584:count,KLPMOD584 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1405,KLPMOD584:good,KLPMOD584 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1406,KLPMOD584:status,KLPMOD584 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1407,KLPMOD584:planned_status,KLPMOD584 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1408,KLPMOW541:count,KLPMOW541 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1409,KLPMOW541:good,KLPMOW541 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1410,KLPMOW541:status,KLPMOW541 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1411,KLPMOW541:planned_status,KLPMOW541 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1412,KLPMOC561:count,KLPMOC561 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1413,KLPMOC561:good,KLPMOC561 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1414,KLPMOC561:status,KLPMOC561 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1415,KLPMOC561:planned_status,KLPMOC561 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1416,KLPMUVF765:count,KLPMUVF765 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1417,KLPMUVF765:good,KLPMUVF765 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1418,KLPMUVF765:status,KLPMUVF765 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1419,KLPMUVF765:planned_status,KLPMUVF765 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1420,KLPMUSI664:count,KLPMUSI664 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1421,KLPMUSI664:good,KLPMUSI664 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1422,KLPMUSI664:status,KLPMUSI664 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1423,KLPMUSI664:planned_status,KLPMUSI664 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1424,KLPMUBT115:count,KLPMUBT115 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1425,KLPMUBT115:good,KLPMUBT115 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1426,KLPMUBT115:status,KLPMUBT115 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1427,KLPMUBT115:planned_status,KLPMUBT115 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1428,KLPMUBFS561:count,KLPMUBFS561 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1429,KLPMUBFS561:good,KLPMUBFS561 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1430,KLPMUBFS561:status,KLPMUBFS561 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1431,KLPMUBFS561:planned_status,KLPMUBFS561 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1432,KLPMUDS552:count,KLPMUDS552 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1433,KLPMUDS552:good,KLPMUDS552 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1434,KLPMUDS552:status,KLPMUDS552 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1435,KLPMUDS552:planned_status,KLPMUDS552 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1436,KLPMUE012:count,KLPMUE012 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1437,KLPMUE012:good,KLPMUE012 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1438,KLPMUE012:status,KLPMUE012 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1439,KLPMUE012:planned_status,KLPMUE012 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1440,KLPMUC079:count,KLPMUC079 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1441,KLPMUC079:good,KLPMUC079 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1442,KLPMUC079:status,KLPMUC079 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1443,KLPMUC079:planned_status,KLPMUC079 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1444,KLPMUD584:count,KLPMUD584 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1445,KLPMUD584:good,KLPMUD584 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1446,KLPMUD584:status,KLPMUD584 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1447,KLPMUD584:planned_status,KLPMUD584 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1448,KLPMUW541:count,KLPMUW541 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1449,KLPMUW541:good,KLPMUW541 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1450,KLPMUW541:status,KLPMUW541 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1451,KLPMUW541:planned_status,KLPMUW541 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1452,KLPMUC561:count,KLPMUC561 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Kuala Lumpur', 'src': 'opcua', 'cycle_time': 3.0}"
1453,KLPMUC561:good,KLPMUC561 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1454,KLPMUC561:status,KLPMUC561 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1455,KLPMUC561:planned_status,KLPMUC561 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Kuala Lumpur', 'src': 'opcua'}"
1456,CPRM137:count,CPRM137 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Chicago', 'src': 'opcua', 'cycle_time': 3.0}"
1457,CPRM137:good,CPRM137 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Chicago', 'src': 'opcua'}"
1458,CPRM137:status,CPRM137 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Chicago', 'src': 'opcua'}"
1459,CPRM137:planned_status,CPRM137 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Chicago', 'src': 'opcua'}"
1460,CPFG978:count,CPFG978 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Chicago', 'src': 'opcua', 'cycle_time': 3.0}"
1461,CPFG978:good,CPFG978 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Chicago', 'src': 'opcua'}"
1462,CPFG978:status,CPFG978 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Chicago', 'src': 'opcua'}"
1463,CPFG978:planned_status,CPFG978 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Chicago', 'src': 'opcua'}"
1464,CPMT243:count,CPMT243 Count,False,False,A datapoint (1) is written every time a widget is created.,"{'type': 'count', 'site': 'Chicago', 'src': 'opcua', 'cycle_time': 3.0}"
1465,CPMT243:good,CPMT243 Good,False,False,A binary (1/0) value indicating whether the widiget created is good (1) or bad (0).,"{'type': 'good', 'site': 'Chicago', 'src': 'opcua'}"
1466,CPMT243:status,CPMT243 Status,False,True,A datapoint is written when the unit is turned on (1) or off (0).,"{'type': 'status', 'site': 'Chicago', 'src': 'opcua'}"
1467,CPMT243:planned_status,CPMT243 Planned Status,False,True,A datapoint is written when the unit is planned to be turned on (1) or off (0).,"{'type': 'planned_status', 'site': 'Chicago', 'src': 'opcua'}"
